country,date,Total Vaccinations,Daily Vaccinations,People Vaccinated 100,Daily Vaccination 1 mio,Vaccines
Scotland,2021-01-29,551008.0,23593.0,9.95,4318.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-30,574063.0,23520.0,10.36,4305.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-31,583746.0,23258.0,10.54,4257.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-02-01,619123.0,25023.0,11.18,4580.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Serbia,2021-01-08,7000.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-09,0.0,1150.0,0.0,169.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-10,9300.0,1150.0,0.0,169.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-11,0.0,1503.0,0.0,221.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-12,0.0,1680.0,0.0,247.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-13,0.0,1785.0,0.0,262.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-14,18136.0,1856.0,0.0,273.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-15,0.0,2221.0,0.0,326.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-16,0.0,2687.0,0.0,395.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-17,0.0,3153.0,0.0,463.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-18,0.0,3468.0,0.0,510.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-19,0.0,3783.0,0.0,556.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-20,44611.0,4098.0,0.0,602.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-21,84832.0,9528.0,0.0,1400.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-22,119711.0,13880.0,0.0,2040.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-23,163355.0,19485.0,0.0,2864.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-24,217800.0,26632.0,0.0,3914.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-25,256521.0,31534.0,0.0,4634.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-26,319504.0,39901.0,0.0,5864.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-27,361830.0,45317.0,0.0,6660.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-28,401556.0,45246.0,0.0,6649.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-29,430759.0,44435.0,0.0,6530.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-30,437380.0,39146.0,0.0,5753.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-01-31,0.0,34158.0,0.0,5020.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-02-01,0.0,31416.0,0.0,4617.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,2021-02-02,495964.0,25209.0,0.0,3705.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Seychelles,2021-01-09,0.0,0.0,0.0,0.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-10,0.0,500.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-11,0.0,500.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-12,0.0,500.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-13,2000.0,500.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-14,0.0,600.0,0.0,6101.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-15,4000.0,667.0,0.0,6783.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-16,7000.0,1000.0,0.0,10169.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-17,0.0,1118.0,0.0,11369.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-18,0.0,1236.0,0.0,12569.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-19,10976.0,1354.0,0.0,13769.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-20,13163.0,1595.0,0.0,16219.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-21,0.0,1718.0,0.0,17470.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-22,16890.0,1841.0,0.0,18721.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-23,18353.0,1622.0,0.0,16494.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-24,0.0,1542.0,0.0,15680.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-25,19889.0,1463.0,0.0,14877.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-26,22712.0,1677.0,0.0,17053.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-27,25587.0,1775.0,0.0,18050.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-28,28779.0,1965.0,0.0,19982.0,"Oxford/AstraZeneca, Sinopharm"
Seychelles,2021-01-29,30861.0,1996.0,0.0,20297.0,"Oxford/AstraZeneca, Sinopharm"
Singapore,2021-01-11,3400.0,0.0,0.06,0.0,Pfizer/BioNTech
Singapore,2021-01-12,6200.0,2800.0,0.11,479.0,Pfizer/BioNTech
Singapore,2021-01-13,0.0,4090.0,0.0,699.0,Pfizer/BioNTech
Singapore,2021-01-14,0.0,4520.0,0.0,773.0,Pfizer/BioNTech
Singapore,2021-01-15,0.0,4735.0,0.0,809.0,Pfizer/BioNTech
Singapore,2021-01-16,0.0,4864.0,0.0,831.0,Pfizer/BioNTech
Singapore,2021-01-17,0.0,4950.0,0.0,846.0,Pfizer/BioNTech
Singapore,2021-01-18,0.0,5011.0,0.0,857.0,Pfizer/BioNTech
Singapore,2021-01-19,0.0,5380.0,0.0,920.0,Pfizer/BioNTech
Singapore,2021-01-20,0.0,5380.0,0.0,920.0,Pfizer/BioNTech
Singapore,2021-01-21,0.0,5380.0,0.0,920.0,Pfizer/BioNTech
Singapore,2021-01-22,60000.0,5380.0,1.03,920.0,Pfizer/BioNTech
Singapore,2021-01-23,0.0,6127.0,0.0,1047.0,Pfizer/BioNTech
Singapore,2021-01-24,0.0,6874.0,0.0,1175.0,Pfizer/BioNTech
Singapore,2021-01-25,0.0,7621.0,0.0,1303.0,Pfizer/BioNTech
Singapore,2021-01-26,0.0,8369.0,0.0,1431.0,Pfizer/BioNTech
Singapore,2021-01-27,113050.0,9116.0,1.93,1558.0,Pfizer/BioNTech
Singapore,2021-01-28,0.0,9847.0,0.0,1683.0,Pfizer/BioNTech
Singapore,2021-01-29,0.0,10579.0,0.0,1808.0,Pfizer/BioNTech
Singapore,2021-01-30,0.0,10563.0,0.0,1806.0,Pfizer/BioNTech
Singapore,2021-01-31,155050.0,10547.0,2.65,1803.0,Pfizer/BioNTech
Slovakia,2021-01-04,0.0,0.0,0.0,0.0,Pfizer/BioNTech
Slovakia,2021-01-05,425.0,425.0,0.01,78.0,Pfizer/BioNTech
Slovakia,2021-01-06,6618.0,3309.0,0.12,606.0,Pfizer/BioNTech
Slovakia,2021-01-07,13631.0,4544.0,0.25,832.0,Pfizer/BioNTech
Slovakia,2021-01-08,20548.0,5137.0,0.38,941.0,Pfizer/BioNTech
Slovakia,2021-01-09,22281.0,4456.0,0.41,816.0,Pfizer/BioNTech
Slovakia,2021-01-10,25326.0,4221.0,0.46,773.0,Pfizer/BioNTech
Slovakia,2021-01-11,29221.0,4174.0,0.54,765.0,Pfizer/BioNTech
Slovakia,2021-01-12,39735.0,5616.0,0.73,1029.0,Pfizer/BioNTech
Slovakia,2021-01-13,46243.0,5661.0,0.85,1037.0,Pfizer/BioNTech
Slovakia,2021-01-14,53830.0,5743.0,0.99,1052.0,Pfizer/BioNTech
Slovakia,2021-01-15,61372.0,5832.0,1.12,1068.0,Pfizer/BioNTech
Slovakia,2021-01-16,62580.0,5757.0,1.15,1054.0,Pfizer/BioNTech
Slovakia,2021-01-17,62634.0,5330.0,1.15,976.0,Pfizer/BioNTech
Slovakia,2021-01-18,71617.0,6057.0,1.3,1109.0,Pfizer/BioNTech
Slovakia,2021-01-19,78663.0,5561.0,1.42,1019.0,Pfizer/BioNTech
Slovakia,2021-01-20,85957.0,5673.0,1.54,1039.0,Pfizer/BioNTech
Slovakia,2021-01-21,92828.0,5571.0,1.65,1020.0,Pfizer/BioNTech
Slovakia,2021-01-22,99090.0,5388.0,1.77,987.0,Pfizer/BioNTech
Slovakia,2021-01-23,99366.0,5255.0,1.77,963.0,Pfizer/BioNTech
Slovakia,2021-01-24,99366.0,5247.0,1.77,961.0,Pfizer/BioNTech
Slovakia,2021-01-25,107506.0,5127.0,1.88,939.0,Pfizer/BioNTech
Slovakia,2021-01-26,114403.0,5106.0,2.0,935.0,Pfizer/BioNTech
Slovakia,2021-01-27,121245.0,5041.0,2.12,923.0,Pfizer/BioNTech
Slovakia,2021-01-28,131017.0,5456.0,2.27,999.0,Pfizer/BioNTech
Slovakia,2021-01-29,142516.0,6204.0,2.44,1136.0,Pfizer/BioNTech
Slovakia,2021-01-30,143500.0,6305.0,2.46,1155.0,Pfizer/BioNTech
Slovakia,2021-01-31,143781.0,6345.0,2.46,1162.0,Pfizer/BioNTech
Slovakia,2021-02-01,155145.0,6806.0,2.61,1247.0,Pfizer/BioNTech
Slovenia,2021-01-03,5934.0,0.0,0.29,0.0,Pfizer/BioNTech
Slovenia,2021-01-04,7204.0,1270.0,0.35,611.0,Pfizer/BioNTech
Slovenia,2021-01-05,8901.0,1484.0,0.43,714.0,Pfizer/BioNTech
Slovenia,2021-01-06,12265.0,2110.0,0.59,1015.0,Pfizer/BioNTech
Slovenia,2021-01-07,16339.0,2601.0,0.79,1251.0,Pfizer/BioNTech
Slovenia,2021-01-08,19523.0,2718.0,0.94,1307.0,Pfizer/BioNTech
Slovenia,2021-01-09,19930.0,2333.0,0.96,1122.0,Pfizer/BioNTech
Slovenia,2021-01-10,20546.0,2087.0,0.99,1004.0,Pfizer/BioNTech
Slovenia,2021-01-11,22484.0,2183.0,1.08,1050.0,Pfizer/BioNTech
Slovenia,2021-01-12,24462.0,2223.0,1.18,1069.0,Pfizer/BioNTech
Slovenia,2021-01-13,29561.0,2471.0,1.42,1189.0,Pfizer/BioNTech
Slovenia,2021-01-14,35159.0,2689.0,1.69,1293.0,Pfizer/BioNTech
Slovenia,2021-01-15,40778.0,3036.0,1.96,1460.0,Pfizer/BioNTech
Slovenia,2021-01-16,41439.0,3073.0,1.99,1478.0,Pfizer/BioNTech
Slovenia,2021-01-17,42035.0,3070.0,2.02,1477.0,Pfizer/BioNTech
Slovenia,2021-01-18,43081.0,2942.0,2.07,1415.0,Pfizer/BioNTech
Slovenia,2021-01-19,43869.0,2772.0,2.11,1333.0,Pfizer/BioNTech
Slovenia,2021-01-20,46467.0,2415.0,2.24,1162.0,Pfizer/BioNTech
Slovenia,2021-01-21,52098.0,2420.0,2.24,1164.0,Pfizer/BioNTech
Slovenia,2021-01-22,54839.0,2009.0,2.32,966.0,Pfizer/BioNTech
Slovenia,2021-01-23,55680.0,2034.0,2.34,978.0,Pfizer/BioNTech
Slovenia,2021-01-24,55978.0,1992.0,2.35,958.0,Pfizer/BioNTech
Slovenia,2021-01-25,57591.0,2073.0,2.39,997.0,Pfizer/BioNTech
Slovenia,2021-01-26,60979.0,2444.0,2.46,1176.0,Pfizer/BioNTech
Slovenia,2021-01-27,64972.0,2644.0,2.48,1272.0,Pfizer/BioNTech
Slovenia,2021-01-28,70940.0,2692.0,2.51,1295.0,Pfizer/BioNTech
Slovenia,2021-01-29,75756.0,2988.0,2.55,1437.0,Pfizer/BioNTech
Slovenia,2021-01-30,75977.0,2900.0,2.55,1395.0,Pfizer/BioNTech
Slovenia,2021-01-31,76255.0,2897.0,2.55,1394.0,Pfizer/BioNTech
Slovenia,2021-02-01,76970.0,2768.0,2.55,1331.0,Pfizer/BioNTech
Spain,2021-01-04,82834.0,0.0,0.18,0.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-05,139339.0,56505.0,0.3,1209.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-06,0.0,45248.0,0.0,968.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-07,207323.0,41496.0,0.44,888.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-08,277976.0,48786.0,0.59,1043.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-09,0.0,47569.0,0.0,1017.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-10,0.0,46759.0,0.0,1000.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-11,406091.0,46180.0,0.87,988.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-12,488122.0,49826.0,1.04,1066.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-13,581638.0,58330.0,1.24,1248.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-14,676186.0,66980.0,1.45,1433.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-15,768950.0,70139.0,1.64,1500.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-16,0.0,70181.0,0.0,1501.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-17,0.0,70223.0,0.0,1502.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-18,897942.0,70264.0,1.92,1503.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-19,966097.0,68282.0,2.05,1460.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-20,1025937.0,63471.0,2.16,1358.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-21,1103301.0,61016.0,2.25,1305.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-22,1165825.0,56696.0,2.35,1213.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-23,0.0,55680.0,0.0,1191.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-24,1237593.0,54664.0,2.46,1169.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-25,1291216.0,56182.0,2.5,1202.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-26,1356461.0,55766.0,2.53,1193.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-27,1395618.0,52812.0,2.57,1130.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-28,1474189.0,52984.0,2.61,1133.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-29,0.0,50484.0,0.0,1080.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-30,0.0,51790.0,0.0,1108.0,"Moderna, Pfizer/BioNTech"
Spain,2021-01-31,1609261.0,53095.0,2.68,1136.0,"Moderna, Pfizer/BioNTech"
Spain,2021-02-01,1673054.0,54548.0,2.68,1167.0,"Moderna, Pfizer/BioNTech"
Sri Lanka,2021-01-28,0.0,0.0,0.0,0.0,Oxford/AstraZeneca
Sri Lanka,2021-01-29,5286.0,5286.0,0.0,247.0,Oxford/AstraZeneca
Sri Lanka,2021-01-30,37825.0,18912.0,0.0,883.0,Oxford/AstraZeneca
Sri Lanka,2021-01-31,59154.0,19718.0,0.0,921.0,Oxford/AstraZeneca
Sri Lanka,2021-02-01,95550.0,23888.0,0.0,1116.0,Oxford/AstraZeneca
Sri Lanka,2021-02-02,118767.0,23753.0,0.0,1109.0,Oxford/AstraZeneca
Sweden,2020-12-27,451.0,0.0,0.0,0.0,Pfizer/BioNTech
Sweden,2020-12-28,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2020-12-29,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2020-12-30,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2020-12-31,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2021-01-01,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2021-01-02,0.0,688.0,0.0,68.0,Pfizer/BioNTech
Sweden,2021-01-03,5266.0,688.0,0.05,68.0,Pfizer/BioNTech
Sweden,2021-01-04,0.0,1155.0,0.0,114.0,Pfizer/BioNTech
Sweden,2021-01-05,0.0,1621.0,0.0,161.0,Pfizer/BioNTech
Sweden,2021-01-06,0.0,2088.0,0.0,207.0,Pfizer/BioNTech
Sweden,2021-01-07,0.0,2555.0,0.0,253.0,Pfizer/BioNTech
Sweden,2021-01-08,0.0,3022.0,0.0,299.0,Pfizer/BioNTech
Sweden,2021-01-09,0.0,3489.0,0.0,345.0,Pfizer/BioNTech
Sweden,2021-01-10,32953.0,3955.0,0.33,392.0,Pfizer/BioNTech
Sweden,2021-01-11,0.0,4705.0,0.0,466.0,Pfizer/BioNTech
Sweden,2021-01-12,0.0,5454.0,0.0,540.0,Pfizer/BioNTech
Sweden,2021-01-13,0.0,6203.0,0.0,614.0,Pfizer/BioNTech
Sweden,2021-01-14,0.0,6953.0,0.0,688.0,Pfizer/BioNTech
Sweden,2021-01-15,0.0,7702.0,0.0,763.0,Pfizer/BioNTech
Sweden,2021-01-16,0.0,8451.0,0.0,837.0,Pfizer/BioNTech
Sweden,2021-01-17,97358.0,9201.0,0.96,911.0,Pfizer/BioNTech
Sweden,2021-01-18,0.0,9779.0,0.0,968.0,Pfizer/BioNTech
Sweden,2021-01-19,0.0,10357.0,0.0,1026.0,Pfizer/BioNTech
Sweden,2021-01-20,0.0,10935.0,0.0,1083.0,Pfizer/BioNTech
Sweden,2021-01-21,0.0,11514.0,0.0,1140.0,Pfizer/BioNTech
Sweden,2021-01-22,0.0,12092.0,0.0,1197.0,Pfizer/BioNTech
Sweden,2021-01-23,0.0,12670.0,0.0,1255.0,Pfizer/BioNTech
Sweden,2021-01-24,190096.0,13248.0,1.8,1312.0,Pfizer/BioNTech
Sweden,2021-01-25,0.0,12799.0,0.0,1267.0,Pfizer/BioNTech
Sweden,2021-01-26,0.0,12350.0,0.0,1223.0,Pfizer/BioNTech
Sweden,2021-01-27,0.0,11901.0,0.0,1178.0,Pfizer/BioNTech
Sweden,2021-01-28,230517.0,11452.0,2.14,1134.0,Pfizer/BioNTech
Sweden,2021-01-29,248991.0,12199.0,2.28,1208.0,Pfizer/BioNTech
Sweden,2021-01-30,0.0,11601.0,0.0,1149.0,Pfizer/BioNTech
Sweden,2021-01-31,0.0,11004.0,0.0,1090.0,Pfizer/BioNTech
Sweden,2021-02-01,0.0,10856.0,0.0,1075.0,Pfizer/BioNTech
Sweden,2021-02-02,285257.0,10707.0,2.54,1060.0,Pfizer/BioNTech
Switzerland,2020-12-23,0.0,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-24,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-25,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-26,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-27,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-28,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-29,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-30,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2020-12-31,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-01,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-02,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-03,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-04,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-05,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-06,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-07,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-08,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-09,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-10,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-11,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-12,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-13,0.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-14,66000.0,3000.0,0.0,347.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-15,0.0,3829.0,0.0,442.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-16,0.0,4657.0,0.0,538.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-17,0.0,5486.0,0.0,634.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-18,0.0,6314.0,0.0,730.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-19,110000.0,7143.0,0.0,825.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-20,0.0,10984.0,0.0,1269.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-21,169783.0,14826.0,0.0,1713.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-22,0.0,14883.0,0.0,1720.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-23,0.0,14939.0,0.0,1726.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-24,197368.0,14995.0,0.0,1733.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-25,0.0,15587.0,0.0,1801.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-26,0.0,16179.0,0.0,1869.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-27,0.0,13758.0,0.0,1590.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-28,0.0,11336.0,0.0,1310.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-29,262081.0,11872.0,0.0,1372.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-30,0.0,14341.0,0.0,1657.0,"Moderna, Pfizer/BioNTech"
Switzerland,2021-01-31,315033.0,16809.0,0.0,1942.0,"Moderna, Pfizer/BioNTech"
Turkey,2021-01-13,0.0,0.0,0.0,0.0,Sinovac
Turkey,2021-01-14,279452.0,279452.0,0.0,3313.0,Sinovac
Turkey,2021-01-15,616652.0,308326.0,0.0,3656.0,Sinovac
Turkey,2021-01-16,676903.0,225634.0,0.0,2675.0,Sinovac
Turkey,2021-01-17,706451.0,176613.0,0.0,2094.0,Sinovac
Turkey,2021-01-18,832412.0,166482.0,0.0,1974.0,Sinovac
Turkey,2021-01-19,950635.0,158439.0,0.0,1879.0,Sinovac
Turkey,2021-01-20,1052493.0,150356.0,0.0,1783.0,Sinovac
Turkey,2021-01-21,1120258.0,120115.0,0.0,1424.0,Sinovac
Turkey,2021-01-22,1202212.0,83651.0,0.0,992.0,Sinovac
Turkey,2021-01-23,1226883.0,78569.0,0.0,932.0,Sinovac
Turkey,2021-01-24,1244653.0,76886.0,0.0,912.0,Sinovac
Turkey,2021-01-25,1302753.0,67192.0,0.0,797.0,Sinovac
Turkey,2021-01-26,1410273.0,65663.0,0.0,779.0,Sinovac
Turkey,2021-01-27,1522580.0,67155.0,0.0,796.0,Sinovac
Turkey,2021-01-28,1697575.0,82474.0,0.0,978.0,Sinovac
Turkey,2021-01-29,1928351.0,103734.0,0.0,1230.0,Sinovac
Turkey,2021-01-30,1960860.0,104854.0,0.0,1243.0,Sinovac
Turkey,2021-01-31,1986237.0,105941.0,0.0,1256.0,Sinovac
Turkey,2021-02-01,2136299.0,119078.0,0.0,1412.0,Sinovac
Turkey,2021-02-02,2229233.0,116994.0,0.0,1387.0,Sinovac
United Arab Emirates,2021-01-05,826301.0,0.0,0.0,0.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-06,0.0,30698.0,0.0,3104.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-07,887697.0,30698.0,0.0,3104.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-08,941556.0,38418.0,0.0,3884.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-09,1020349.0,48512.0,0.0,4905.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-10,1086568.0,52053.0,8.46,5263.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-11,1167251.0,56825.0,9.27,5745.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-12,1275652.0,64193.0,10.37,6490.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-13,1394580.0,76797.0,11.57,7765.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-14,1527833.0,91448.0,12.92,9246.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-15,1665987.0,103490.0,14.32,10464.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-16,1797926.0,111082.0,15.65,11231.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-17,1882778.0,113744.0,16.51,11500.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-18,1971521.0,114896.0,17.41,11617.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-19,2065367.0,112816.0,18.35,11407.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-20,2161150.0,109510.0,19.32,11072.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-21,2246069.0,102605.0,20.18,10374.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-22,2339078.0,96156.0,21.12,9722.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-23,2426798.0,89839.0,22.01,9083.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-24,2487789.0,86430.0,22.63,8739.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-25,2571091.0,85653.0,23.47,8660.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-26,2677680.0,87473.0,24.55,8844.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-27,2764450.0,86186.0,25.42,8714.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-28,2868650.0,88940.0,26.48,8993.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-29,3006606.0,95361.0,27.87,9642.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-30,3114167.0,98196.0,28.96,9928.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-01-31,3334162.0,120910.0,31.18,12225.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2021-02-01,3440777.0,124241.0,32.26,12562.0,"Pfizer/BioNTech, Sinopharm"
